feature_dim,config,seed,epoch,train_loss,validation_auprc
64,ft_small,11,1,1.2685114828023043,0.26726508226144907
64,ft_small,11,2,1.2130061572248285,0.2716564786265882
64,ft_small,11,3,1.1724562644958496,0.286861241216717
64,ft_small,11,4,1.1439983833919871,0.2690934018181836
64,ft_small,11,5,1.1033022186972878,0.23983857690820068
64,ft_small,11,6,1.0951380599628795,0.23893248432736308
64,ft_small,11,7,1.104894081029025,0.21340279939517567
64,ft_small,11,8,1.0590929860418492,0.23387637100770378
64,ft_small,11,9,1.0269441658800298,0.22040681646589028
64,ft_small,11,10,1.0081500736149875,0.2166873923265109
64,ft_small,11,11,1.0203010531989012,0.22619249801150842
64,ft_small,11,12,1.0147581328045239,0.19559063298017526
64,ft_small,11,13,1.0023506711829793,0.20622580069375548
64,ft_small,11,14,1.060623948140578,0.20864203055723002
64,ft_small,11,15,0.9673378640955145,0.1970164899163148
64,ft_small,11,16,0.9485132336616516,0.18720519518705478
64,ft_small,11,17,0.9406041513789783,0.18775669682250115
64,ft_small,11,18,0.9298937131058086,0.19501106748189595
64,ft_small,11,19,0.9198947781866247,0.19589675359426864
64,ft_small,11,20,0.9043084209615534,0.17722146018118745
64,ft_small,11,21,0.8807313360951163,0.1713719993852341
64,ft_small,11,22,0.8841406789692965,0.17403489052970822
64,ft_small,11,23,0.900150390104814,0.17043915972196805
64,ft_small,11,24,0.9218799672343514,0.16134807875357343
64,ft_small,11,25,0.9007583417675712,0.16092852479097688
64,ft_small,11,26,0.883759728345004,0.16130014254252062
64,ft_small,11,27,0.8464479245922782,0.1628174830985506
64,ft_small,11,28,0.8291140588847074,0.16705227167392273
64,ft_small,11,29,0.8210767009041526,0.15447994974025991
64,ft_small,11,30,0.8067950389601968,0.1553657926016429
64,ft_small,11,31,0.8026761147108945,0.14796148761448316
64,ft_small,11,32,0.7912044454704631,0.16444083218318445
64,ft_small,11,33,0.7451691486618736,0.1352699170637264
64,ft_small,22,1,1.2845011711120606,0.2772330221370461
64,ft_small,22,2,1.2327285983345726,0.28487376655978336
64,ft_small,22,3,1.1507960845123637,0.27809062914118615
64,ft_small,22,4,1.14300861900503,0.2825821403223734
64,ft_small,22,5,1.0952428037470037,0.2978967001421803
64,ft_small,22,6,1.108572127602317,0.2688369812152326
64,ft_small,22,7,1.0922441417520696,0.25913088200992573
64,ft_small,22,8,1.0693602372299542,0.2420229426660626
64,ft_small,22,9,1.0475445183840666,0.24492684642721618
64,ft_small,22,10,1.0613847889683463,0.23125341493779109
64,ft_small,22,11,1.0155706270174547,0.22344774569424947
64,ft_small,22,12,1.0696749036962336,0.21312570762348076
64,ft_small,22,13,1.0259626280177723,0.21767684338859314
64,ft_small,22,14,0.9969449400901794,0.21702754463161766
64,ft_small,22,15,0.9864037665453824,0.23562271814594932
64,ft_small,22,16,1.0083709695122458,0.18379709042309353
64,ft_small,22,17,0.9591521046378396,0.17890946238610905
64,ft_small,22,18,0.9575817086479881,0.1728800580030661
64,ft_small,22,19,0.9450911370190707,0.19195450848426368
64,ft_small,22,20,0.9298973078077489,0.1913013489954497
64,ft_small,22,21,0.9102815449237823,0.17383121866749418
64,ft_small,22,22,0.9372636908834631,0.17258418927148217
64,ft_small,22,23,0.9109531435099515,0.2003494240008955
64,ft_small,22,24,0.8995240704579787,0.1959694963023878
64,ft_small,22,25,0.8689834014935927,0.1808050445464982
64,ft_small,22,26,0.8522743208841844,0.17761382785570784
64,ft_small,22,27,0.8976299345493317,0.17656876028399734
64,ft_small,22,28,0.8471265586939725,0.175909641279411
64,ft_small,22,29,0.8522785365581512,0.18094218130018455
64,ft_small,22,30,0.8566956753080541,0.1708608102245284
64,ft_small,22,31,0.8232227509671991,0.1795305807537622
64,ft_small,22,32,0.7924185834147713,0.1852119184526803
64,ft_small,22,33,0.7900993065400557,0.17637303466202958
64,ft_small,22,34,0.754306595433842,0.18794497378940567
64,ft_small,22,35,0.7841084317727522,0.17423763826530955
64,ft_small,33,1,1.2949305057525635,0.1546717485781698
64,ft_small,33,2,1.257816621390256,0.19264292820173143
64,ft_small,33,3,1.1854268431663513,0.21045555984853082
64,ft_small,33,4,1.1758555629036642,0.2130087242883885
64,ft_small,33,5,1.1345832705497743,0.23987662548348626
64,ft_small,33,6,1.1413165374235674,0.21863627420985093
64,ft_small,33,7,1.0969821193001488,0.2006174890672241
64,ft_small,33,8,1.0696610017256303,0.20280792637070016
64,ft_small,33,9,1.037508662180467,0.20860559950567983
64,ft_small,33,10,1.0741971476511523,0.20580612119440697
64,ft_small,33,11,1.0243251004002312,0.2046458071308137
64,ft_small,33,12,1.0364373922348022,0.20406173397470034
64,ft_small,33,13,0.9955978669903495,0.20213233774148937
64,ft_small,33,14,1.016978572173552,0.19990008902382267
64,ft_small,33,15,1.0055896320126274,0.20046348676478193
64,ft_small,33,16,0.9683360815048218,0.2208983713255121
64,ft_small,33,17,0.9644069698723879,0.207522842069992
64,ft_small,33,18,0.9557303786277771,0.2022884167440192
64,ft_small,33,19,0.9318126402117989,0.1949484367944215
64,ft_small,33,20,0.9276613771915436,0.1850964355664963
64,ft_small,33,21,0.9299417820843783,0.18672880533382907
64,ft_small,33,22,0.9255950608036735,0.19153365905960948
64,ft_small,33,23,0.8608222527937456,0.22709372430898617
64,ft_small,33,24,0.8544425173239274,0.17339963345997353
64,ft_small,33,25,0.8562518006021326,0.17948548428223782
64,ft_small,33,26,0.8949902870438315,0.21826246298547913
64,ft_small,33,27,0.8298039869828657,0.22973391845125318
64,ft_small,33,28,0.8575233985077251,0.22744563822148212
64,ft_small,33,29,0.7883682180534709,0.19443328327594264
64,ft_small,33,30,0.7848123198205774,0.18310419838875727
64,ft_small,33,31,0.7566099248149178,0.1738376775607744
64,ft_small,33,32,0.8246813996271654,0.19657178175453555
64,ft_small,33,33,0.7589303141290491,0.1888467777361506
64,ft_small,33,34,0.7808511967008764,0.19326987061194234
64,ft_small,33,35,0.7224926693872972,0.17672650276454144
64,ft_small,44,1,1.2623672517863187,0.13881394891467194
64,ft_small,44,2,1.206717189875516,0.18525858049263463
64,ft_small,44,3,1.1397154851393265,0.21238546746655795
64,ft_small,44,4,1.1356960719281977,0.19648854859860662
64,ft_small,44,5,1.1170441128990867,0.18407246239477026
64,ft_small,44,6,1.101860126582059,0.17844567950017626
64,ft_small,44,7,1.0579032995484092,0.17962904098946755
64,ft_small,44,8,1.0839135235006159,0.18158776741034488
64,ft_small,44,9,1.0411461494185708,0.21235290984093336
64,ft_small,44,10,1.0638148632916538,0.1774430736163583
64,ft_small,44,11,1.0353848273103887,0.19521681728124274
64,ft_small,44,12,1.0134130412882025,0.17077655474987094
64,ft_small,44,13,0.9990588068962097,0.1922911299808494
64,ft_small,44,14,1.0060719733888452,0.19383907276905357
64,ft_small,44,15,0.9965616984800859,0.16539433549889238
64,ft_small,44,16,0.9824345962567763,0.20732928459747024
64,ft_small,44,17,0.9532593467018821,0.18112701152782293
64,ft_small,44,18,0.9701500930569389,0.16651254087854406
64,ft_small,44,19,0.992621983723207,0.1754152590324553
64,ft_small,44,20,0.9223438593474301,0.14171761588377804
64,ft_small,44,21,0.9284616822546179,0.13381225440236935
64,ft_small,44,22,0.9229387510906566,0.14331131854470158
64,ft_small,44,23,0.9056418949907477,0.1397030024828914
64,ft_small,44,24,0.8710702809420499,0.13840820323264064
64,ft_small,44,25,0.8881988037716259,0.14963497539852405
64,ft_small,44,26,0.8573999648744409,0.13595112504878426
64,ft_small,44,27,0.857697848298333,0.140282541043027
64,ft_small,44,28,0.8271315265785564,0.1368877305918683
64,ft_small,44,29,0.8206751308657906,0.14792289668568598
64,ft_small,44,30,0.8064546696164391,0.13877771415949924
64,ft_small,44,31,0.7881544069810347,0.1324902440616813
64,ft_small,44,32,0.7789686712351712,0.15043902385791025
64,ft_small,44,33,0.7564590833403847,0.16259287686678908
64,ft_small,55,1,1.310910772193562,0.17216257319256967
64,ft_small,55,2,1.25551729852503,0.19675450030737654
64,ft_small,55,3,1.1966639096086675,0.23542165840303472
64,ft_small,55,4,1.1770351420749317,0.20756327303749095
64,ft_small,55,5,1.170578622817993,0.21086320587615964
64,ft_small,55,6,1.1031696005301042,0.2096714288837404
64,ft_small,55,7,1.1073371637951244,0.2248585819124112
64,ft_small,55,8,1.0746794527227228,0.22099699475805712
64,ft_small,55,9,1.0910864158110185,0.20668443202169026
64,ft_small,55,10,1.0291006836024197,0.23385458605528786
64,ft_small,55,11,1.0572906439954584,0.2567348037490173
64,ft_small,55,12,1.0336020041595806,0.2457174617354843
64,ft_small,55,13,1.0217587855729189,0.2364018653945889
64,ft_small,55,14,0.9902110750024969,0.2412140700776929
64,ft_small,55,15,1.0140088336034254,0.24269326047571135
64,ft_small,55,16,1.0079579667611556,0.2572382945684178
64,ft_small,55,17,0.991938077319752,0.24089342498227762
64,ft_small,55,18,0.9526807584545829,0.2805881591535222
64,ft_small,55,19,0.93155566833236,0.2724843480183877
64,ft_small,55,20,0.9766086805950511,0.2719996206515445
64,ft_small,55,21,0.9527074434540489,0.28171432627213894
64,ft_small,55,22,0.9229317941448906,0.23439482812543957
64,ft_small,55,23,0.9257685016502034,0.22325487231320823
64,ft_small,55,24,0.9095620307055386,0.25146373315051207
64,ft_small,55,25,0.9190921799703078,0.23712404643950963
64,ft_small,55,26,0.8727729157968,0.21334027062168753
64,ft_small,55,27,0.8762285779822957,0.2699943638415432
64,ft_small,55,28,0.8639863436872309,0.2099130808276673
64,ft_small,55,29,0.8540028610012748,0.23449758262737475
64,ft_small,55,30,0.8294797404245897,0.221718554831115
64,ft_small,55,31,0.7980190179564736,0.23960686908586057
64,ft_small,55,32,0.8037893815474076,0.2539188656391833
64,ft_small,55,33,0.7584536422382702,0.2533806490089177
64,ft_small,55,34,0.8121064018119465,0.23083301696442243
64,ft_small,55,35,0.7447268442674116,0.259417445101236
64,ft_small,55,36,0.7669418635693463,0.23923358975759598
64,ft_small,55,37,0.6893942708318884,0.16520855325141393
64,ft_small,55,38,0.691832321882248,0.27711047955922263
64,ft_small,55,39,0.6893136620521545,0.23518253758592264
64,ft_small,55,40,0.669698228077455,0.23570446738441592
64,ft_small,55,41,0.6164881226691332,0.23994708458026748
64,ft_small,55,42,0.6952098838307641,0.24322431125668392
64,ft_small,55,43,0.5921361438252709,0.1874993728612439
64,ft_small,55,44,0.6331097188321027,0.2024017792569614
64,ft_small,55,45,0.5827405762943354,0.1934169272405178
64,ft_small,55,46,0.656818481466987,0.20665041274032153
64,ft_small,55,47,0.6090081164782698,0.2220232659912428
64,ft_small,55,48,0.5239052588289435,0.2139932849916684
64,ft_small,55,49,0.5893700943751768,0.18670932676425253
64,ft_small,55,50,0.5667527355931022,0.1700169965915796
64,ft_small,55,51,0.4997616922313517,0.19907556912647167
64,ft_medium,11,1,1.227087200229818,0.24447572641247078
64,ft_medium,11,2,1.210281091928482,0.21123920289880244
64,ft_medium,11,3,1.160080122947693,0.2419241088995066
64,ft_medium,11,4,1.1113927857442336,0.22946561999821113
64,ft_medium,11,5,1.074931636723605,0.19611208369625804
64,ft_medium,11,6,1.0754149296066977,0.18830460970336815
64,ft_medium,11,7,1.0547459900379181,0.18992988020901036
64,ft_medium,11,8,1.0488801761107012,0.19442277801152347
64,ft_medium,11,9,1.0169382778081026,0.19469693823833434
64,ft_medium,11,10,0.9847860146652568,0.23187202852725725
64,ft_medium,11,11,0.9795754367654974,0.2011706532784936
64,ft_medium,11,12,0.980230409448797,0.19489851823074716
64,ft_medium,11,13,0.9455306307836012,0.20284984873195214
64,ft_medium,11,14,1.0171660615639253,0.249845349433395
64,ft_medium,11,15,0.9232420726255937,0.1982780735023414
64,ft_medium,11,16,0.9239662034945054,0.17630054344145707
64,ft_medium,11,17,0.8700021185658194,0.2068598068113816
64,ft_medium,11,18,0.8550718475471843,0.1941888105836774
64,ft_medium,11,19,0.8531761239875447,0.19358682982575828
64,ft_medium,11,20,0.8039551361040636,0.1916679302790737
64,ft_medium,11,21,0.7776155989278447,0.20250814682904755
64,ft_medium,11,22,0.7475264289162376,0.18832683163726643
64,ft_medium,11,23,0.7260496060956608,0.19121924708808485
64,ft_medium,11,24,0.7121946892955087,0.2131370635575734
64,ft_medium,11,25,0.7082524307749488,0.1777138293847036
64,ft_medium,11,26,0.6406916894695975,0.2144829655964148
64,ft_medium,11,27,0.6875459175218236,0.19877824399179808
64,ft_medium,11,28,0.6402056951414455,0.19675901848519944
64,ft_medium,11,29,0.6177242097529498,0.1541167471042541
64,ft_medium,11,30,0.6228836590593512,0.19583841223327034
64,ft_medium,11,31,0.6117614265192639,0.1935809308630933
64,ft_medium,11,32,0.6172616378827529,0.1917345702882709
64,ft_medium,11,33,0.5628288959914988,0.18616051603957617
64,ft_medium,11,34,0.6096718937158585,0.15717120339853477
64,ft_medium,11,35,0.49621481570330533,0.16401256349375795
64,ft_medium,11,36,0.542123967544599,0.16105312273849243
64,ft_medium,11,37,0.5044198870658875,0.14000979613023223
64,ft_medium,11,38,0.5180922380902551,0.19583955855996366
64,ft_medium,11,39,0.4464535944841125,0.1472835890389843
64,ft_medium,11,40,0.45585202683102,0.17301558800501418
64,ft_medium,11,41,0.43218720162456686,0.176979817786818
64,ft_medium,11,42,0.3576913236217065,0.16853319607913103
64,ft_medium,11,43,0.3640867983753031,0.1593753278750697
64,ft_medium,11,44,0.421396169540557,0.15077354491805584
64,ft_medium,22,1,1.2787352767857638,0.24651759351481603
64,ft_medium,22,2,1.2280788974328474,0.2550853659300234
64,ft_medium,22,3,1.164707391912287,0.2632756316438854
64,ft_medium,22,4,1.1038593964143233,0.25275700778335514
64,ft_medium,22,5,1.0917565936392004,0.2371946412356128
64,ft_medium,22,6,1.0820372581481934,0.22198582022434582
64,ft_medium,22,7,1.0522272868589921,0.2405874190375744
64,ft_medium,22,8,1.0646278744394129,0.21096430910476202
64,ft_medium,22,9,1.0293977970426733,0.20230787858812002
64,ft_medium,22,10,1.0119110958142714,0.17784151467641673
64,ft_medium,22,11,1.004687611623244,0.201889196878222
64,ft_medium,22,12,0.9942034694281492,0.19035664086161988
64,ft_medium,22,13,0.9862666753205386,0.20216514550676662
64,ft_medium,22,14,0.9820624058896845,0.19010002294609982
64,ft_medium,22,15,0.9599173702976921,0.19880255967450325
64,ft_medium,22,16,0.9506359056992965,0.184255390460085
64,ft_medium,22,17,0.8998444085771388,0.2002466743353139
64,ft_medium,22,18,0.9133016700094396,0.19428467799326743
64,ft_medium,22,19,0.9083756067536094,0.18721138212774446
64,ft_medium,22,20,0.8687184620987285,0.2242103760932212
64,ft_medium,22,21,0.8545820637182756,0.22766156913323407
64,ft_medium,22,22,0.8057284685698423,0.18745805170397836
64,ft_medium,22,23,0.7760096043348312,0.2182096864182374
64,ft_medium,22,24,0.7347724204713648,0.22152735243620786
64,ft_medium,22,25,0.7117219190705907,0.2048228675916572
64,ft_medium,22,26,0.6992569354447451,0.21630095913029362
64,ft_medium,22,27,0.6804650566794656,0.2016897932835185
64,ft_medium,22,28,0.676266790249131,0.20383933070807378
64,ft_medium,22,29,0.5770665726878427,0.21502104571927277
64,ft_medium,22,30,0.570872758870775,0.18537351235215513
64,ft_medium,22,31,0.6646542875604196,0.19928811314086917
64,ft_medium,22,32,0.49312740117311477,0.19266430235094245
64,ft_medium,22,33,0.5034350057894533,0.1890669800399885
64,ft_medium,33,1,1.2450637362220072,0.21508880739225908
64,ft_medium,33,2,1.2514283554120498,0.2349916851262801
64,ft_medium,33,3,1.1318511301820928,0.22807650690903858
64,ft_medium,33,4,1.139087853648446,0.24730394246083653
64,ft_medium,33,5,1.1097832387143916,0.2632080669332715
64,ft_medium,33,6,1.1215488661419262,0.2668722493335946
64,ft_medium,33,7,1.059779457612471,0.2737607729339643
64,ft_medium,33,8,1.0414173017848622,0.24672081863349687
64,ft_medium,33,9,1.0090078175067902,0.22897477369621472
64,ft_medium,33,10,1.027381501414559,0.2566619121228683
64,ft_medium,33,11,0.9971196618947116,0.25396340319323435
64,ft_medium,33,12,0.9810997854579578,0.25108312221193574
64,ft_medium,33,13,0.969627134366469,0.2743538344274369
64,ft_medium,33,14,0.9634278199889443,0.2339268110863011
64,ft_medium,33,15,0.9718063695864244,0.25848680458171197
64,ft_medium,33,16,0.9124357071789828,0.2631775635619726
64,ft_medium,33,17,0.90549734397368,0.23638969898199136
64,ft_medium,33,18,0.9036087691783905,0.2789405289351862
64,ft_medium,33,19,0.8666113783012737,0.27579630953220413
64,ft_medium,33,20,0.8869476892731406,0.25892508988972074
64,ft_medium,33,21,0.8375280987132679,0.27388688699244157
64,ft_medium,33,22,0.8213817325505344,0.2556696855686816
64,ft_medium,33,23,0.7959978304126046,0.19392022493013983
64,ft_medium,33,24,0.7640894697471099,0.22255252230169043
64,ft_medium,33,25,0.7375733288851651,0.2037361374678276
64,ft_medium,33,26,0.7397701973264867,0.17230783214626605
64,ft_medium,33,27,0.6716337426142259,0.19982251948060425
64,ft_medium,33,28,0.6729677454991774,0.17413060846842315
64,ft_medium,33,29,0.6251475415446541,0.18806477173978253
64,ft_medium,33,30,0.6267468571662903,0.18287313885586579
64,ft_medium,33,31,0.6239303993907842,0.1852895732964239
64,ft_medium,33,32,0.5581648375500332,0.18888398509649196
64,ft_medium,33,33,0.5604408551346172,0.15511217853446568
64,ft_medium,33,34,0.5764810386029157,0.16520190223194348
64,ft_medium,33,35,0.5147526223551143,0.15473064882484622
64,ft_medium,33,36,0.5082392519170588,0.13650958726046972
64,ft_medium,33,37,0.4107528794218193,0.14707230661550683
64,ft_medium,33,38,0.3788439922712066,0.12954487702955692
64,ft_medium,33,39,0.48170768293467436,0.14141408085691376
64,ft_medium,33,40,0.366234708645127,0.13868174314345946
64,ft_medium,33,41,0.39444194476712835,0.17299810668853194
64,ft_medium,33,42,0.31445629373192785,0.14569108971137668
64,ft_medium,33,43,0.3669075520878488,0.1366053696913328
64,ft_medium,33,44,0.3959202170372009,0.161534216803047
64,ft_medium,33,45,0.4061524138531902,0.1390220468482582
64,ft_medium,33,46,0.41915411244739187,0.1308201948901387
64,ft_medium,33,47,0.2870247779583389,0.14434870231680536
64,ft_medium,33,48,0.3269416643137282,0.14115147637107256
64,ft_medium,44,1,1.2893003745512528,0.21142768982454269
64,ft_medium,44,2,1.2342830701307816,0.24327034225692862
64,ft_medium,44,3,1.144592611356215,0.23219851821069407
64,ft_medium,44,4,1.119690425829454,0.23638518664552638
64,ft_medium,44,5,1.1293782602656972,0.22988696611620008
64,ft_medium,44,6,1.0938511447473005,0.2421202456936386
64,ft_medium,44,7,1.0733339873227206,0.23952856551959723
64,ft_medium,44,8,1.0752665292132983,0.25083805052299046
64,ft_medium,44,9,1.0431723372502761,0.2501733882131817
64,ft_medium,44,10,1.0757442257621073,0.24468468184673298
64,ft_medium,44,11,1.0071617852557788,0.2359751883217729
64,ft_medium,44,12,0.9712860378352078,0.2327636059345925
64,ft_medium,44,13,0.9629268781705336,0.22304688206422557
64,ft_medium,44,14,0.9666391383517873,0.23211997957170835
64,ft_medium,44,15,0.9398541233756326,0.20284802779088784
64,ft_medium,44,16,0.9358367285945198,0.20100701441575752
64,ft_medium,44,17,0.9196995610540564,0.18442475435194045
64,ft_medium,44,18,0.8799050477418032,0.22110390262727103
64,ft_medium,44,19,0.9070463760332628,0.20752525318457746
64,ft_medium,44,20,0.8622443713925102,0.1969157490380517
64,ft_medium,44,21,0.8723617028106343,0.16559352451139445
64,ft_medium,44,22,0.8372971724380146,0.2015719366184549
64,ft_medium,44,23,0.8145312306555834,0.20345983553440017
64,ft_medium,44,24,0.765406337109479,0.17768102246002582
64,ft_medium,44,25,0.7946763336658478,0.1711109278077767
64,ft_medium,44,26,0.774963775548068,0.17344600374615737
64,ft_medium,44,27,0.7868719474835829,0.1710554711781116
64,ft_medium,44,28,0.7105729227716272,0.1822520583860417
64,ft_medium,44,29,0.7306562472473491,0.2173846741761788
64,ft_medium,44,30,0.7381115826693448,0.19090436563669672
64,ft_medium,44,31,0.6418616628104991,0.16271549916810168
64,ft_medium,44,32,0.6084120403636586,0.18302525308971945
64,ft_medium,44,33,0.6096617511727593,0.1812798760305915
64,ft_medium,44,34,0.540955533764579,0.15736749389730575
64,ft_medium,44,35,0.5725667839700526,0.16190992203600943
64,ft_medium,44,36,0.5830793193795464,0.1929065381675935
64,ft_medium,44,37,0.502973134951158,0.18531945456385646
64,ft_medium,44,38,0.4831539018587633,0.17810295077643062
64,ft_medium,55,1,1.2822146914222023,0.2658463428606246
64,ft_medium,55,2,1.2125472144647078,0.2874775050387667
64,ft_medium,55,3,1.1730348543687301,0.2602437162011966
64,ft_medium,55,4,1.1178157643838362,0.24860280881102395
64,ft_medium,55,5,1.1488277776674791,0.2535212683376924
64,ft_medium,55,6,1.0842096610502763,0.2522916464408068
64,ft_medium,55,7,1.1008624461564152,0.24397104110350018
64,ft_medium,55,8,1.0811165007677945,0.25229683693880817
64,ft_medium,55,9,1.0481574139811776,0.24163209070198047
64,ft_medium,55,10,1.0235399625518105,0.25088620776186216
64,ft_medium,55,11,1.048527738722888,0.25154170239907436
64,ft_medium,55,12,0.9962010166861794,0.2421092702700157
64,ft_medium,55,13,1.004399254105308,0.254116272731279
64,ft_medium,55,14,0.9644008062102578,0.21198075310326014
64,ft_medium,55,15,0.9476633640852842,0.23412507773109117
64,ft_medium,55,16,0.9488825158639388,0.24112829697335136
64,ft_medium,55,17,0.9456342008980838,0.19983369777691232
64,ft_medium,55,18,0.9299291058020158,0.23842794727509742
64,ft_medium,55,19,0.8722145004705949,0.2554549878507411
64,ft_medium,55,20,0.8830914784561504,0.20590473654348757
64,ft_medium,55,21,0.9107539426196706,0.22045184647753835
64,ft_medium,55,22,0.8876920754259283,0.21175159444479055
64,ft_medium,55,23,0.8678204243833368,0.22146593217860816
64,ft_medium,55,24,0.8036117472431876,0.224149169943008
64,ft_medium,55,25,0.8186234525658868,0.20326521080139612
64,ft_medium,55,26,0.8242985294623808,0.22076209721300405
64,ft_medium,55,27,0.7284619214859875,0.22924952668338
64,ft_medium,55,28,0.7143649702722376,0.21444303876845977
64,ft_medium,55,29,0.7132354175502603,0.2139638865737652
64,ft_medium,55,30,0.7216207188638774,0.18695000020024677
64,ft_medium,55,31,0.6219000347635962,0.2081323231195557
64,ft_medium,55,32,0.66432770002972,0.2162268501807451
70,ft_small,11,1,1.2821399547836998,0.1713071383759414
70,ft_small,11,2,1.236614379015836,0.22147942674932342
70,ft_small,11,3,1.2037948619235646,0.2225016644826918
70,ft_small,11,4,1.1630890770391984,0.196148714151118
70,ft_small,11,5,1.113023182478818,0.20233134824129664
70,ft_small,11,6,1.096448838710785,0.1937234180108378
70,ft_small,11,7,1.0866108590906316,0.20594961695264016
70,ft_small,11,8,1.0943675111640583,0.20705219812704545
70,ft_small,11,9,1.0586878375573592,0.20906420205468756
70,ft_small,11,10,1.0224017885598269,0.20271862892321646
70,ft_small,11,11,0.9957663454792717,0.20214134990690313
70,ft_small,11,12,0.9873208587819879,0.1737207279698919
70,ft_small,11,13,1.0070121770555323,0.1885518576465846
70,ft_small,11,14,1.0106375992298127,0.1984154698204731
70,ft_small,11,15,0.9664629594846206,0.19411369326900693
70,ft_small,11,16,0.983240250565789,0.1944422879996591
70,ft_small,11,17,0.933853428201242,0.2046523367785254
70,ft_small,11,18,0.9311541535637595,0.19888609727160733
70,ft_small,11,19,0.9539452948353507,0.18926592152505783
70,ft_small,11,20,0.9158759317614815,0.19798812676092814
70,ft_small,11,21,0.8974341853098435,0.19342256856130735
70,ft_small,11,22,0.9071430932391774,0.1859350951123404
70,ft_small,11,23,0.8981627849015322,0.2002796855200859
70,ft_small,11,24,0.8971590410579334,0.20630670809054608
70,ft_small,11,25,0.8857702347365293,0.1952268064941416
70,ft_small,11,26,0.8609597000208769,0.18561393779355195
70,ft_small,11,27,0.8566381400281733,0.1762738025525146
70,ft_small,11,28,0.8651861440051686,0.17387658501091813
70,ft_small,11,29,0.8252268579873172,0.17689630514378527
70,ft_small,11,30,0.8081105237657373,0.19778198313205153
70,ft_small,11,31,0.8084421390836889,0.17688208015716633
70,ft_small,11,32,0.786096103624864,0.1902914451685859
70,ft_small,11,33,0.743116228688847,0.22077799382007396
70,ft_small,22,1,1.2417026855728843,0.1948599043357871
70,ft_small,22,2,1.2054097739132967,0.2791683030211857
70,ft_small,22,3,1.1507716406475414,0.2450289297954417
70,ft_small,22,4,1.1182227514006875,0.25753631388246434
70,ft_small,22,5,1.1064943302761425,0.2416459324626663
70,ft_small,22,6,1.0851810336112977,0.24575476290148032
70,ft_small,22,7,1.071933463486758,0.20357250032673063
70,ft_small,22,8,1.0789323953065004,0.2015715410800156
70,ft_small,22,9,1.0194239898161455,0.21766372367770204
70,ft_small,22,10,1.0192413059147922,0.21180161373821924
70,ft_small,22,11,0.9718027981844816,0.2280665786947606
70,ft_small,22,12,0.9907294316725297,0.20779159658276614
70,ft_small,22,13,0.9671659740534696,0.22933216081102184
70,ft_small,22,14,0.9575528730045665,0.2594824331876021
70,ft_small,22,15,0.9390994890169664,0.25937561503496803
70,ft_small,22,16,0.9443209713155573,0.27011770817708525
70,ft_small,22,17,0.8922670418565923,0.26954380069597017
70,ft_small,22,18,0.9086345645514402,0.2791723440386461
70,ft_small,22,19,0.901238803430037,0.2562624558360841
70,ft_small,22,20,0.8682881680401888,0.2671044109814468
70,ft_small,22,21,0.8209905911575665,0.2640130836832214
70,ft_small,22,22,0.8166082940318368,0.26850117070219065
70,ft_small,22,23,0.8146999028596011,0.21667431893954497
